__time,/amcl_pose/header/seq,/amcl_pose/header/stamp,/amcl_pose/pose/covariance[0],/amcl_pose/pose/covariance[10],/amcl_pose/pose/covariance[11],/amcl_pose/pose/covariance[12],/amcl_pose/pose/covariance[13],/amcl_pose/pose/covariance[14],/amcl_pose/pose/covariance[15],/amcl_pose/pose/covariance[16],/amcl_pose/pose/covariance[17],/amcl_pose/pose/covariance[18],/amcl_pose/pose/covariance[19],/amcl_pose/pose/covariance[1],/amcl_pose/pose/covariance[20],/amcl_pose/pose/covariance[21],/amcl_pose/pose/covariance[22],/amcl_pose/pose/covariance[23],/amcl_pose/pose/covariance[24],/amcl_pose/pose/covariance[25],/amcl_pose/pose/covariance[26],/amcl_pose/pose/covariance[27],/amcl_pose/pose/covariance[28],/amcl_pose/pose/covariance[29],/amcl_pose/pose/covariance[2],/amcl_pose/pose/covariance[30],/amcl_pose/pose/covariance[31],/amcl_pose/pose/covariance[32],/amcl_pose/pose/covariance[33],/amcl_pose/pose/covariance[34],/amcl_pose/pose/covariance[35],/amcl_pose/pose/covariance[3],/amcl_pose/pose/covariance[4],/amcl_pose/pose/covariance[5],/amcl_pose/pose/covariance[6],/amcl_pose/pose/covariance[7],/amcl_pose/pose/covariance[8],/amcl_pose/pose/covariance[9],/amcl_pose/pose/pose/orientation/w,/amcl_pose/pose/pose/orientation/x,/amcl_pose/pose/pose/orientation/y,/amcl_pose/pose/pose/orientation/z,/amcl_pose/pose/pose/position/x,/amcl_pose/pose/pose/position/y,/amcl_pose/pose/pose/position/z,Lower Bound X,Lower Bound Y,Upper Bound X,Upper Bound Y
1686072678.118605,11.000000000,1686072678.090978861,0.009677442,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001302748,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007904832,0.000000000,0.000000000,0.000000000,-0.001302748,0.002667698,0.000000000,0.000000000,0.997212948,0.000000000,0.000000000,0.074607883,0.759036768,-0.086972352,0.000000000,0.562288784,-0.190271884,0.955784753,0.016327181
1686072678.490832,12.000000000,1686072678.492351294,0.009886496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000634983,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008352723,0.000000000,0.000000000,0.000000000,-0.000634983,0.002710891,0.000000000,0.000000000,0.983981747,0.000000000,0.000000000,0.178269239,0.807960884,-0.073559563,0.000000000,0.609099159,-0.177691999,1.006822608,0.030572872
1686072678.893167,13.000000000,1686072678.893595457,0.009038840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000384591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008418702,0.000000000,0.000000000,0.000000000,0.000384591,0.003351116,0.000000000,0.000000000,0.960463751,0.000000000,0.000000000,0.278405071,0.849110974,-0.051236311,0.000000000,0.658965341,-0.167013954,1.039256607,0.064541332
1686072679.315604,14.000000000,1686072679.294955492,0.008843260,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000971235,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007559067,0.000000000,0.000000000,0.000000000,0.000971235,0.003135867,0.000000000,0.000000000,0.940709806,0.000000000,0.000000000,0.339212414,0.891846712,-0.019564349,0.000000000,0.703769491,-0.131561968,1.079923932,0.092433270
1686072679.748032,15.000000000,1686072679.696195364,0.008630022,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001363914,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006486353,0.000000000,0.000000000,0.000000000,0.001363914,0.003512875,0.000000000,0.000000000,0.914278979,0.000000000,0.000000000,0.405085112,0.934141395,0.021039021,0.000000000,0.748345574,-0.097500000,1.119937216,0.139578042
1686072680.130107,16.000000000,1686072680.098648787,0.007878426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001762748,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005960173,0.000000000,0.000000000,0.000000000,0.001762748,0.004130693,0.000000000,0.000000000,0.884189200,0.000000000,0.000000000,0.467128953,0.976314941,0.069490637,0.000000000,0.798793942,-0.059050302,1.153835939,0.198031576
1686072680.512281,17.000000000,1686072680.499881029,0.007009168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001777885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006148436,0.000000000,0.000000000,0.000000000,0.001777885,0.004364280,0.000000000,0.000000000,0.851115663,0.000000000,0.000000000,0.524978217,1.010456738,0.129690172,0.000000000,0.843015194,-0.002435219,1.177898281,0.261815562
1686072680.964914,18.000000000,1686072680.901182890,0.005793584,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001581239,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006283013,0.000000000,0.000000000,0.000000000,0.001581239,0.004478085,0.000000000,0.000000000,0.831847665,0.000000000,0.000000000,0.555004020,1.039862469,0.198555135,0.000000000,0.887631281,0.064718138,1.192093657,0.332392131
1686072681.357230,19.000000000,1686072681.302616119,0.004462294,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001753278,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005436845,0.000000000,0.000000000,0.000000000,0.001753278,0.004731315,0.000000000,0.000000000,0.842856416,0.000000000,0.000000000,0.538138515,1.069443239,0.270162318,0.000000000,0.935842436,0.132593215,1.203044041,0.407731421
1686072681.739346,20.000000000,1686072681.703918695,0.003974027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001488062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005648276,0.000000000,0.000000000,0.000000000,0.001488062,0.004365353,0.000000000,0.000000000,0.850688465,0.000000000,0.000000000,0.525670177,1.102995567,0.338331877,0.000000000,0.976915794,0.206190239,1.229075339,0.470473514
1686072682.111566,21.000000000,1686072682.105187654,0.003867719,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001193498,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005735874,0.000000000,0.000000000,0.000000000,0.001193498,0.003936714,0.000000000,0.000000000,0.859183172,0.000000000,0.000000000,0.511668131,1.135699070,0.395166120,0.000000000,1.011317091,0.269679636,1.260081049,0.520652605
1686072682.503816,22.000000000,1686072682.506524801,0.003543584,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001169169,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005066080,0.000000000,0.000000000,0.000000000,0.001169169,0.003828324,0.000000000,0.000000000,0.870013307,0.000000000,0.000000000,0.493028240,1.175367206,0.457143623,0.000000000,1.056311178,0.333396720,1.294423235,0.580890527
1686072682.906109,23.000000000,1686072682.907851458,0.003506830,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001324941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005144803,0.000000000,0.000000000,0.000000000,0.001324941,0.003795672,0.000000000,0.000000000,0.873901729,0.000000000,0.000000000,0.486102631,1.217268125,0.525542601,0.000000000,1.098831132,0.402324546,1.335705117,0.648760655
1686072683.308385,24.000000000,1686072683.310176849,0.003148723,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001421240,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005641426,0.000000000,0.000000000,0.000000000,0.001421240,0.004093507,0.000000000,0.000000000,0.884695245,0.000000000,0.000000000,0.466169844,1.261061795,0.593645206,0.000000000,1.148834836,0.465684169,1.373288753,0.721606243
1686072683.710685,25.000000000,1686072683.713917255,0.002946766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001659383,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004960089,0.000000000,0.000000000,0.000000000,0.001659383,0.004095836,0.000000000,0.000000000,0.903178866,0.000000000,0.000000000,0.429264412,1.307668319,0.652250934,0.000000000,1.199100080,0.524253495,1.416236559,0.780248373
1686072684.305617,26.000000000,1686072684.312505484,0.003556127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002574668,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006303599,0.000000000,0.000000000,0.000000000,0.002574668,0.005282058,0.000000000,0.000000000,0.930190258,0.000000000,0.000000000,0.367077763,1.382798370,0.735000883,0.000000000,1.263531828,0.589645347,1.502064912,0.880356419
1686072684.728106,27.000000000,1686072684.713827133,0.003343967,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002244789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006741907,0.000000000,0.000000000,0.000000000,0.002244789,0.004923802,0.000000000,0.000000000,0.947730400,0.000000000,0.000000000,0.319072230,1.443085051,0.787002045,0.000000000,1.327430962,0.646662422,1.558739140,0.927341668
1686072685.150453,28.000000000,1686072685.115006924,0.003336195,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002321581,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005869794,0.000000000,0.000000000,0.000000000,0.002321581,0.005118967,0.000000000,0.000000000,0.958839436,0.000000000,0.000000000,0.283948827,1.506482093,0.832635479,0.000000000,1.390962475,0.689541562,1.622001710,0.975729396
1686072685.552760,29.000000000,1686072685.516235590,0.002994010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001884046,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005501490,0.000000000,0.000000000,0.000000000,0.001884046,0.005017806,0.000000000,0.000000000,0.968196041,0.000000000,0.000000000,0.250192778,1.568032841,0.866143765,0.000000000,1.458597751,0.724470820,1.677467932,1.007816711
1686072685.914768,30.000000000,1686072685.917592287,0.003132023,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001922677,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006002138,0.000000000,0.000000000,0.000000000,0.001922677,0.004817267,0.000000000,0.000000000,0.956729229,0.000000000,0.000000000,0.290979693,1.626859870,0.893442608,0.000000000,1.514930920,0.754629538,1.738788821,1.032255678
1686072686.347268,31.000000000,1686072686.318841934,0.003661286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002652232,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005783585,0.000000000,0.000000000,0.000000000,0.002652232,0.005144959,0.000000000,0.000000000,0.934486175,0.000000000,0.000000000,0.355999423,1.682208907,0.935291333,0.000000000,1.561191776,0.791834594,1.803226037,1.078748072
1686072686.719498,32.000000000,1686072686.720094681,0.003947109,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002909097,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005579073,0.000000000,0.000000000,0.000000000,0.002909097,0.005001218,0.000000000,0.000000000,0.909532884,0.000000000,0.000000000,0.415631968,1.726269306,0.976555271,0.000000000,1.600617269,0.835116696,1.851921342,1.117993846
1686072687.141954,33.000000000,1686072687.121282578,0.003751727,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002998434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006317107,0.000000000,0.000000000,0.000000000,0.002998434,0.005457723,0.000000000,0.000000000,0.865357555,0.000000000,0.000000000,0.501154969,1.760852190,1.021991032,0.000000000,1.638349498,0.874238224,1.883354883,1.169743839
1686072687.564404,34.000000000,1686072687.522544384,0.003515929,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002931079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006479749,0.000000000,0.000000000,0.000000000,0.002931079,0.006090392,0.000000000,0.000000000,0.813618395,0.000000000,0.000000000,0.581399267,1.785709639,1.075611398,0.000000000,1.667119094,0.919529471,1.904300184,1.231693325
1686072687.936563,35.000000000,1686072687.923785925,0.002964095,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002547672,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006673239,0.000000000,0.000000000,0.000000000,0.002547672,0.006287068,0.000000000,0.000000000,0.758588456,0.000000000,0.000000000,0.651570068,1.801427335,1.124026458,0.000000000,1.692540322,0.965444392,1.910314348,1.282608524
1686072688.369068,36.000000000,1686072688.325008154,0.002935726,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002492881,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007099216,0.000000000,0.000000000,0.000000000,0.002492881,0.007158630,0.000000000,0.000000000,0.712108577,0.000000000,0.000000000,0.702069351,1.806014689,1.192222224,0.000000000,1.697650013,1.023004847,1.914379365,1.361439600
1686072688.731164,37.000000000,1686072688.726246595,0.003173834,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002008662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007089910,0.000000000,0.000000000,0.000000000,0.002008662,0.006972321,0.000000000,0.000000000,0.688888257,0.000000000,0.000000000,0.724867553,1.805257626,1.273391767,0.000000000,1.692584041,1.106390914,1.917931211,1.440392620
1686072689.143480,38.000000000,1686072689.127576828,0.002782413,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002033547,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006942949,0.000000000,0.000000000,0.000000000,0.002033547,0.006493518,0.000000000,0.000000000,0.691082291,0.000000000,0.000000000,0.722776084,1.797747729,1.347876281,0.000000000,1.692250569,1.186711548,1.903244890,1.509041013
1686072689.586014,39.000000000,1686072689.531253338,0.002517229,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001758802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006724866,0.000000000,0.000000000,0.000000000,0.001758802,0.006659084,0.000000000,0.000000000,0.714505908,0.000000000,0.000000000,0.699629407,1.795125189,1.430897971,0.000000000,1.694781194,1.267691545,1.895469184,1.594104397
1686072690.169333,40.000000000,1686072690.131084919,0.002469065,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001926295,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007313377,0.000000000,0.000000000,0.000000000,0.001926295,0.007829794,0.000000000,0.000000000,0.726884323,0.000000000,0.000000000,0.686759916,1.798446993,1.542932275,0.000000000,1.699067613,1.365960032,1.897826373,1.719904519
