__time,/amcl_pose/header/seq,/amcl_pose/header/stamp,/amcl_pose/pose/covariance[0],/amcl_pose/pose/covariance[10],/amcl_pose/pose/covariance[11],/amcl_pose/pose/covariance[12],/amcl_pose/pose/covariance[13],/amcl_pose/pose/covariance[14],/amcl_pose/pose/covariance[15],/amcl_pose/pose/covariance[16],/amcl_pose/pose/covariance[17],/amcl_pose/pose/covariance[18],/amcl_pose/pose/covariance[19],/amcl_pose/pose/covariance[1],/amcl_pose/pose/covariance[20],/amcl_pose/pose/covariance[21],/amcl_pose/pose/covariance[22],/amcl_pose/pose/covariance[23],/amcl_pose/pose/covariance[24],/amcl_pose/pose/covariance[25],/amcl_pose/pose/covariance[26],/amcl_pose/pose/covariance[27],/amcl_pose/pose/covariance[28],/amcl_pose/pose/covariance[29],/amcl_pose/pose/covariance[2],/amcl_pose/pose/covariance[30],/amcl_pose/pose/covariance[31],/amcl_pose/pose/covariance[32],/amcl_pose/pose/covariance[33],/amcl_pose/pose/covariance[34],/amcl_pose/pose/covariance[35],/amcl_pose/pose/covariance[3],/amcl_pose/pose/covariance[4],/amcl_pose/pose/covariance[5],/amcl_pose/pose/covariance[6],/amcl_pose/pose/covariance[7],/amcl_pose/pose/covariance[8],/amcl_pose/pose/covariance[9],/amcl_pose/pose/pose/orientation/w,/amcl_pose/pose/pose/orientation/x,/amcl_pose/pose/pose/orientation/y,/amcl_pose/pose/pose/orientation/z,/amcl_pose/pose/pose/position/x,/amcl_pose/pose/pose/position/y,/amcl_pose/pose/pose/position/z,Lower Bound X,Lower Bound Y,Upper Bound X,Upper Bound Y
1539699461.487336,33.000000000,1539699461.430517197,0.059187827,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001200139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.086112587,0.000000000,0.000000000,0.000000000,0.001200139,0.023254920,0.000000000,0.000000000,0.054494910,0.000000000,0.000000000,0.998514048,-0.050054218,1.106166087,0.000000000,-0.536625187,0.801174810,0.436516750,1.411157365
1539699462.245419,34.000000000,1539699462.233025551,0.046924822,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002799961,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.067068019,0.000000000,0.000000000,0.000000000,0.002799961,0.015997293,0.000000000,0.000000000,0.169683479,0.000000000,0.000000000,-0.985498613,-0.152437573,1.096829891,0.000000000,-0.585680331,0.843869079,0.280805185,1.349790703
1539699463.084487,35.000000000,1539699463.035553932,0.036483009,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005718819,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.066381718,0.000000000,0.000000000,0.000000000,0.005718819,0.015768789,0.000000000,0.000000000,0.457097866,0.000000000,0.000000000,-0.889416405,-0.214452879,1.052665470,0.000000000,-0.596463397,0.801517790,0.167557638,1.303813151
1539699463.478557,36.000000000,1539699463.436809778,0.027409409,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005762367,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.069961841,0.000000000,0.000000000,0.000000000,0.005762367,0.017329474,0.000000000,0.000000000,0.654929577,0.000000000,0.000000000,-0.755689916,-0.221213420,1.036636179,0.000000000,-0.552329164,0.773353260,0.109902324,1.299919098
1539699463.882833,37.000000000,1539699463.838066816,0.019081771,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002704651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.065558764,0.000000000,0.000000000,0.000000000,0.002704651,0.016815029,0.000000000,0.000000000,0.806262822,0.000000000,0.000000000,-0.591557488,-0.229304719,1.010256484,0.000000000,-0.505578286,0.750910933,0.046968848,1.269602035
1539699464.246667,38.000000000,1539699464.240534306,0.015761564,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001058580,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.058289753,0.000000000,0.000000000,0.000000000,-0.001058580,0.015255266,0.000000000,0.000000000,0.912569585,0.000000000,0.000000000,-0.408921451,-0.216336930,0.994107304,0.000000000,-0.467427065,0.747082884,0.034753204,1.241131724
1539699465.074545,39.000000000,1539699465.043028116,0.026570618,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.006484351,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.068958123,0.000000000,0.000000000,0.000000000,-0.006484351,0.014875258,0.000000000,0.000000000,0.997115453,0.000000000,0.000000000,-0.075899762,-0.158349793,0.964987307,0.000000000,-0.484359722,0.721058977,0.167660136,1.208915636
1539699467.076538,40.000000000,1539699467.050520897,0.036523152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.006920253,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.083233527,0.000000000,0.000000000,0.000000000,-0.006920253,0.019874873,0.000000000,0.000000000,0.999933295,0.000000000,0.000000000,0.011550090,0.156818839,0.983489851,0.000000000,-0.225401788,0.701533310,0.539039467,1.265446392
1539699469.324193,41.000000000,1539699469.258197784,0.038751026,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.010602790,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.078410392,0.000000000,0.000000000,0.000000000,-0.010602790,0.030914418,0.000000000,0.000000000,0.976551976,0.000000000,0.000000000,-0.215281763,0.494296539,0.916246512,0.000000000,0.100590935,0.564596586,0.888002143,1.267896438
1539699470.314826,42.000000000,1539699470.260538578,0.038508760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.014778633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.065795660,0.000000000,0.000000000,0.000000000,-0.014778633,0.030623710,0.000000000,0.000000000,0.873792655,0.000000000,0.000000000,-0.486298670,0.589739271,0.829601322,0.000000000,0.197266291,0.479608695,0.982212250,1.179593949
1539699471.102679,43.000000000,1539699471.063136578,0.029822869,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.011479292,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.051319593,0.000000000,0.000000000,0.000000000,-0.011479292,0.026964600,0.000000000,0.000000000,0.745124752,0.000000000,0.000000000,-0.666925111,0.624356980,0.744590162,0.000000000,0.278970999,0.416172139,0.969742961,1.073008185
